"Palay and Corn: Area Harvested in Hectares by Ecosystem/Croptype, by Quarter, by Semester, by Region and by Province, 1987-2024"

"Commodity","Geolocation","2010 Q1","2010 Q2","2010 Q3","2010 Q4","2010 Annual","2011 Q1","2011 Q2","2011 Q3","2011 Q4","2011 Annual","2012 Q1","2012 Q2","2012 Q3","2012 Q4","2012 Annual","2013 Q1","2013 Q2","2013 Q3","2013 Q4","2013 Annual","2014 Q1","2014 Q2","2014 Q3","2014 Q4","2014 Annual","2015 Q1","2015 Q2","2015 Q3","2015 Q4","2015 Annual","2016 Q1","2016 Q2","2016 Q3","2016 Q4","2016 Annual","2017 Q1","2017 Q2","2017 Q3","2017 Q4","2017 Annual","2018 Q1","2018 Q2","2018 Q3","2018 Q4","2018 Annual","2019 Q1","2019 Q2","2019 Q3","2019 Q4","2019 Annual","2020 Q1","2020 Q2","2020 Q3","2020 Q4","2020 Annual","2021 Q1","2021 Q2","2021 Q3","2021 Q4","2021 Annual","2022 Q1","2022 Q2","2022 Q3","2022 Q4","2022 Annual","2023 Q1","2023 Q2","2023 Q3","2023 Q4","2023 Annual"
"White Corn","....Kalinga",70.00,0.00,300.00,355.00,725.00,270.00,0.00,224.00,355.00,849.00,176.00,5.00,224.00,355.00,760.00,172.00,12.00,231.00,355.00,770.00,172.00,12.00,231.00,355.00,770.00,172.00,12.00,231.00,355.00,770.00,172.00,0.00,200.00,199.00,571.00,172.00,0.00,100.00,199.00,471.00,100.00,0.00,30.00,0.00,130.00,83.00,0.00,30.00,0.00,113.00,33.00,0.00,30.00,0.00,63.00,33.00,140.22,0.00,78.00,251.22,33.00,140.00,0.00,50.00,223.00,33.00,140.00,10.00,27.00,210.00
"White Corn","....Mountain Province",0.00,0.00,286.00,0.00,286.00,0.00,0.00,246.00,0.00,246.00,0.00,0.00,303.00,0.00,303.00,0.00,0.00,286.00,0.00,286.00,0.00,38.00,215.00,0.00,253.00,0.00,0.00,72.00,0.00,72.00,0.00,0.00,46.00,0.00,46.00,0.00,11.00,48.00,46.00,105.00,0.00,13.00,19.00,0.00,32.00,0.00,0.00,19.00,0.00,19.00,0.00,0.00,19.00,0.00,19.00,0.00,0.00,19.00,0.00,19.00,0.00,0.00,18.91,0.00,18.91,0.00,0.00,19.00,0.00,19.00
"White Corn","..REGION I (ILOCOS REGION)",7945.00,4553.00,2025.00,1302.00,15825.00,7961.00,5232.00,1949.00,1268.00,16410.00,7718.00,5067.00,1734.00,1344.00,15863.00,7171.00,5252.00,1928.00,1413.00,15764.00,7447.00,4814.00,1685.00,1189.00,15135.00,6538.00,4822.00,1614.00,1244.00,14218.00,6113.00,4626.00,1519.00,1131.00,13389.00,6486.00,3953.00,1460.00,1260.00,13159.00,6004.00,4056.00,1177.00,1224.00,12461.00,6133.00,2827.00,1349.00,1242.00,11551.00,6299.00,2991.96,1296.00,1400.00,11986.96,6404.00,3061.00,1121.00,1356.00,11942.00,6239.00,3064.15,1065.97,1428.00,11797.12,6073.67,2950.00,996.32,1316.65,11336.64
"White Corn","....Ilocos Norte",2753.00,942.00,950.00,252.00,4897.00,2553.00,946.00,847.00,261.00,4607.00,2497.00,1012.00,749.00,353.00,4611.00,2696.00,1041.00,805.00,363.00,4905.00,2923.00,652.00,608.00,216.00,4399.00,2885.00,496.00,441.00,146.00,3968.00,2738.00,395.00,440.00,206.00,3779.00,2546.00,328.00,434.00,195.00,3503.00,2388.00,304.00,285.00,220.00,3197.00,2557.00,300.00,270.00,221.00,3348.00,2557.00,300.00,245.00,230.00,3332.00,2385.00,278.00,82.00,224.00,2969.00,2443.00,286.00,68.00,236.00,3033.00,2235.00,230.00,66.00,227.00,2758.00
"White Corn","....Ilocos Sur",1049.00,1031.00,495.00,280.00,2855.00,959.00,1062.00,512.00,286.00,2819.00,1004.00,871.00,596.00,318.00,2789.00,1287.00,991.00,698.00,362.00,3338.00,1313.00,982.00,610.00,310.00,3215.00,912.00,958.00,590.00,470.00,2930.00,874.00,977.00,552.00,429.00,2832.00,975.00,1026.00,584.00,470.00,3055.00,1117.00,982.00,575.00,470.00,3144.00,1129.00,922.00,620.00,540.00,3211.00,1368.00,991.96,645.00,540.00,3544.96,1418.00,1062.00,645.00,517.00,3642.00,1361.00,1062.00,613.00,549.00,3585.00,1448.00,992.00,556.00,470.00,3466.00
"White Corn","....La Union",909.00,780.00,380.00,450.00,2519.00,949.00,824.00,380.00,400.00,2553.00,917.00,584.00,273.00,373.00,2147.00,1023.00,558.00,250.00,408.00,2239.00,1257.00,679.00,300.00,391.00,2627.00,875.00,920.00,383.00,378.00,2556.00,799.00,719.00,311.00,276.00,2105.00,1031.00,638.00,270.00,348.00,2287.00,760.00,759.00,157.00,334.00,2010.00,708.00,705.00,246.00,319.00,1978.00,833.00,701.00,224.00,334.00,2092.00,994.00,722.00,209.00,319.00,2244.00,845.00,717.15,204.97,324.00,2091.12,890.67,713.00,207.32,321.65,2132.64
"White Corn","....Pangasinan",3234.00,1800.00,200.00,320.00,5554.00,3500.00,2400.00,210.00,321.00,6431.00,3300.00,2600.00,116.00,300.00,6316.00,2165.00,2662.00,175.00,280.00,5282.00,1954.00,2501.00,167.00,272.00,4894.00,1866.00,2448.00,200.00,250.00,4764.00,1702.00,2535.00,216.00,220.00,4673.00,1934.00,1961.00,172.00,247.00,4314.00,1739.00,2011.00,160.00,200.00,4110.00,1739.00,900.00,213.00,162.00,3014.00,1541.00,999.00,182.00,296.00,3018.00,1607.00,999.00,185.00,296.00,3087.00,1590.00,999.00,180.00,319.00,3088.00,1500.00,1015.00,167.00,298.00,2980.00
"White Corn","..REGION II (CAGAYAN VALLEY)",10381.00,1691.00,11169.00,1201.00,24442.00,9521.00,3597.00,10831.00,670.00,24619.00,6232.00,6844.69,10270.50,564.18,23911.37,10637.59,1373.60,9347.00,903.00,22261.19,9100.90,824.79,7197.00,3179.17,20301.86,7699.50,1217.25,6956.70,2341.50,18214.95,3695.00,4776.80,6044.50,1909.85,16426.15,5749.50,1511.70,1798.85,2485.50,11545.55,4867.20,1628.50,3065.85,2533.00,12094.55,4353.00,2730.00,2954.50,1729.00,11766.50,2946.00,1986.00,2909.00,1707.00,9548.00,2835.00,1696.32,1279.00,1841.00,7651.32,1391.66,1906.50,1181.50,1345.12,5824.78,1147.00,855.00,962.33,683.25,3647.58
"White Corn","....Batanes",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.69,2.50,2.18,38.37,7.59,20.60,1.00,0.00,29.19,6.90,26.79,0.00,29.17,62.86,3.50,22.25,2.70,16.50,44.95,6.00,15.80,4.50,1.85,28.15,3.50,13.70,4.85,12.50,34.55,6.20,13.50,4.85,6.00,30.55,5.00,12.00,4.50,7.00,28.50,6.00,13.00,6.00,9.00,34.00,8.00,42.32,3.00,6.00,59.32,26.66,33.50,9.50,19.12,88.78,30.00,37.00,25.57,14.25,106.82
"White Corn","....Cagayan",3045.00,432.00,7390.00,121.00,10988.00,4735.00,1661.00,6090.00,40.00,12526.00,1800.00,4608.00,6792.00,124.00,13324.00,6028.00,1220.00,5933.00,539.00,13720.00,5985.00,654.00,3923.00,1804.00,12366.00,4649.00,1030.00,4665.00,1080.00,11424.00,981.00,4358.00,4331.00,455.00,10125.00,3173.00,624.00,1380.00,898.00,6075.00,2226.00,511.00,1690.00,435.00,4862.00,2177.00,1195.00,1488.00,546.00,5406.00,1102.00,777.00,1503.00,626.00,4008.00,1089.00,803.00,819.00,720.00,3431.00,599.00,925.00,626.00,672.00,2822.00,550.00,425.00,436.00,356.00,1767.00
"White Corn","....Isabela",6814.00,1159.00,3279.00,778.00,12030.00,4186.00,1736.00,3899.00,333.00,10154.00,3837.00,2103.00,2876.00,192.00,9008.00,4055.00,0.00,2834.00,162.00,7051.00,2550.00,0.00,2644.00,1058.00,6252.00,2415.00,43.00,1755.00,1024.00,5237.00,2222.00,250.00,1205.00,1230.00,4907.00,1858.00,713.00,0.00,1515.00,4086.00,2250.00,840.00,1062.00,1881.00,6033.00,1748.00,950.00,1080.00,1060.00,4838.00,1284.00,976.00,1019.00,958.00,4237.00,1348.00,750.00,296.00,893.00,3287.00,448.00,892.00,407.00,548.00,2295.00,435.00,348.00,440.96,188.00,1411.96
"White Corn","....Nueva Vizcaya",442.00,100.00,400.00,302.00,1244.00,515.00,200.00,622.00,287.00,1624.00,475.00,100.00,515.00,246.00,1336.00,477.00,133.00,514.00,202.00,1326.00,489.00,144.00,550.00,245.00,1428.00,495.00,122.00,464.00,221.00,1302.00,336.00,153.00,412.00,223.00,1124.00,318.00,106.00,374.00,0.00,798.00,236.00,100.00,273.00,82.00,691.00,252.00,122.00,221.00,102.00,697.00,269.00,107.00,175.00,61.00,612.00,188.00,90.00,114.00,157.00,549.00,99.00,45.00,108.00,96.00,348.00,122.00,35.00,49.80,103.00,309.80
"White Corn","....Quirino",80.00,0.00,100.00,0.00,180.00,85.00,0.00,220.00,10.00,315.00,120.00,0.00,85.00,0.00,205.00,70.00,0.00,65.00,0.00,135.00,70.00,0.00,80.00,43.00,193.00,137.00,0.00,70.00,0.00,207.00,150.00,0.00,92.00,0.00,242.00,397.00,55.00,40.00,60.00,552.00,149.00,164.00,36.00,129.00,478.00,171.00,451.00,161.00,14.00,797.00,285.00,113.00,206.00,53.00,657.00,202.00,11.00,47.00,65.00,325.00,219.00,11.00,31.00,10.00,271.00,10.00,10.00,10.00,22.00,52.00
"White Corn","..REGION III (CENTRAL LUZON)",3691.00,2762.00,3297.00,923.00,10673.00,3587.00,2905.00,2789.00,629.00,9910.00,3948.00,2761.00,3031.00,569.00,10309.00,4026.00,3666.00,3138.00,704.00,11534.00,4005.00,3443.00,2987.00,714.00,11149.00,4283.00,3533.00,3136.00,513.00,11465.00,4256.00,3392.00,3023.00,566.00,11237.00,4283.00,3557.00,3277.00,564.00,11681.00,4752.00,3586.00,3246.00,716.00,12300.00,4802.00,3473.00,2970.00,900.00,12145.00,4068.21,3735.70,2295.09,1521.40,11620.40,4665.00,3618.00,1564.92,1337.07,11184.99,5025.00,3085.00,1445.09,1138.78,10693.88,4615.21,2055.60,1016.27,723.90,8410.98
"White Corn","....Aurora",105.00,93.00,85.00,320.00,603.00,75.00,85.00,57.00,150.00,367.00,150.00,85.00,105.00,160.00,500.00,165.00,93.00,87.00,211.00,556.00,173.00,337.00,90.00,174.00,774.00,198.00,353.00,325.00,66.00,942.00,200.00,381.00,309.00,43.00,933.00,221.00,395.00,220.00,78.00,914.00,223.00,355.00,255.00,57.00,890.00,247.00,313.00,100.00,61.00,721.00,190.00,182.00,109.00,98.40,579.40,149.00,145.00,64.00,35.00,393.00,100.00,35.00,40.00,15.00,190.00,22.00,33.00,25.00,66.00,146.00
"White Corn","....Bataan",202.00,82.00,204.00,73.00,561.00,225.00,73.00,151.00,58.00,507.00,183.00,67.00,68.00,65.00,383.00,215.00,131.00,151.00,38.00,535.00,201.00,45.00,110.00,64.00,420.00,224.00,95.00,96.00,56.00,471.00,213.00,90.00,93.00,97.00,493.00,200.00,75.00,113.00,58.00,446.00,203.00,69.00,99.00,65.00,436.00,198.00,71.00,95.00,75.00,439.00,164.00,154.00,56.00,34.00,408.00,176.00,91.00,46.00,52.07,365.07,179.00,100.00,41.09,51.00,371.09,170.00,60.32,1.80,45.90,278.02
"White Corn","....Bulacan",487.00,367.00,8.00,34.00,896.00,410.00,471.00,8.00,28.00,917.00,466.00,480.00,8.00,27.00,981.00,580.00,450.00,8.00,29.00,1067.00,600.00,510.00,13.00,23.00,1146.00,549.00,569.00,10.00,26.00,1154.00,576.00,540.00,10.00,32.00,1158.00,612.00,549.00,13.00,26.00,1200.00,553.00,550.00,28.00,28.00,1159.00,570.00,546.00,13.00,29.00,1158.00,578.00,90.00,49.09,28.00,745.09,395.00,26.00,30.00,28.00,479.00,567.00,130.00,26.00,8.65,731.65,343.21,97.01,24.47,38.00,502.69
"White Corn","....Nueva Ecija",1500.00,1260.00,2035.00,246.00,5041.00,1530.00,1245.00,1950.00,218.00,4943.00,1755.00,1165.00,2035.00,222.00,5177.00,1610.00,1230.00,2015.00,239.00,5094.00,1630.00,1252.00,2045.00,252.00,5179.00,1695.00,1315.00,1895.00,193.00,5098.00,1635.00,1370.00,1800.00,264.00,5069.00,1760.00,1430.00,2169.00,211.00,5570.00,1959.00,1386.00,1995.00,332.00,5672.00,1950.00,1495.00,1988.00,627.00,6060.00,2128.52,2132.70,925.00,1200.00,6386.22,3128.00,2755.00,878.00,1070.00,7831.00,2446.00,2035.00,860.00,900.00,6241.00,2496.00,1089.00,550.00,450.00,4585.00
"White Corn","....Pampanga",1275.00,850.00,795.00,207.00,3127.00,1150.00,860.00,493.00,140.00,2643.00,1232.00,820.00,700.00,55.00,2807.00,1250.00,896.00,636.00,145.00,2927.00,1235.00,867.00,575.00,150.00,2827.00,1491.00,652.00,620.00,120.00,2883.00,1453.00,461.00,610.00,86.00,2610.00,1327.00,660.00,600.00,85.00,2672.00,1506.00,658.00,600.00,97.00,2861.00,1461.00,690.00,621.00,39.00,2811.00,863.00,824.00,571.00,39.00,2297.00,676.00,272.00,373.92,70.00,1391.92,1493.00,595.00,323.00,66.84,2477.84,1431.00,578.27,279.00,104.00,2392.27
"White Corn","....Tarlac",90.00,100.00,150.00,20.00,360.00,147.00,166.00,118.00,15.00,446.00,120.00,139.00,100.00,18.00,377.00,119.00,821.00,224.00,18.00,1182.00,120.00,388.00,134.00,27.00,669.00,37.00,449.00,155.00,28.00,669.00,133.00,451.00,171.00,24.00,779.00,133.00,429.00,122.00,76.00,760.00,105.00,337.00,223.00,43.00,708.00,173.00,336.00,138.00,59.00,706.00,126.00,263.00,538.00,88.00,1015.00,121.00,245.00,154.00,62.00,582.00,102.00,125.00,153.00,60.00,440.00,103.00,105.00,134.00,20.00,362.00
"White Corn","....Zambales",32.00,10.00,20.00,23.00,85.00,50.00,5.00,12.00,20.00,87.00,42.00,5.00,15.00,22.00,84.00,87.00,45.00,17.00,24.00,173.00,46.00,44.00,20.00,24.00,134.00,89.00,100.00,35.00,24.00,248.00,46.00,99.00,30.00,20.00,195.00,30.00,19.00,40.00,30.00,119.00,203.00,231.00,46.00,94.00,574.00,203.00,22.00,15.00,10.00,250.00,18.69,90.00,47.00,34.00,189.69,20.00,84.00,19.00,20.00,143.00,138.00,65.00,2.00,37.29,242.29,50.00,93.00,2.00,0.00,145.00
"White Corn","..REGION IV-A (CALABARZON)",2803.00,1341.00,8106.00,6539.00,18789.00,3606.00,1908.00,7448.00,6142.00,19104.00,2964.00,2611.00,9119.00,4946.00,19640.00,3943.00,1702.00,8833.00,5699.00,20177.00,3202.00,973.00,6386.00,7847.00,18408.00,3927.00,1753.00,4856.00,5420.00,15956.00,2835.00,1398.00,7848.00,5663.00,17744.00,2723.00,1269.00,6435.00,7205.00,17632.00,3085.00,1145.00,5344.00,6142.52,15716.52,2593.00,1164.80,5833.32,4589.44,14180.56,1858.65,2001.90,4979.69,4283.88,13124.12,2346.00,1578.15,4686.45,4204.63,12815.23,2827.00,1412.25,3958.00,3720.00,11917.25,2549.00,1118.00,2927.23,3566.85,10161.08
"White Corn","....Batangas",1355.00,0.00,3651.00,2912.00,7918.00,1802.00,120.00,2793.00,3009.00,7724.00,1102.00,50.00,3615.00,1700.00,6467.00,2084.00,10.00,3731.00,2020.00,7845.00,1950.00,50.00,2836.00,3009.00,7845.00,2101.00,23.00,2928.00,485.00,5537.00,992.00,20.00,3468.00,1028.00,5508.00,1588.00,35.00,2093.00,2718.00,6434.00,1100.00,26.00,2049.00,1410.00,4585.00,925.00,25.00,2682.32,1564.00,5196.32,304.00,73.00,1531.00,1464.92,3372.92,870.00,158.00,1824.15,1452.80,4304.95,868.00,116.00,1941.00,1035.00,3960.00,822.00,75.00,1180.92,1100.00,3177.92
"White Corn","....Cavite",132.00,8.00,404.00,100.00,644.00,189.00,1.00,564.00,124.00,878.00,210.00,1.00,598.00,88.00,897.00,160.00,8.00,614.00,100.00,882.00,206.00,4.00,194.00,100.00,504.00,195.00,2.00,362.00,80.00,639.00,58.00,4.00,480.00,148.00,690.00,83.00,17.00,563.00,85.00,748.00,131.00,5.00,517.00,110.35,763.35,50.00,14.00,578.00,125.74,767.74,49.00,18.30,578.00,76.19,721.49,72.00,37.25,349.30,97.83,556.38,76.00,42.25,196.00,85.00,399.25,64.00,37.00,236.31,81.85,419.16
"White Corn","....Laguna",346.00,64.00,384.00,215.00,1009.00,260.00,72.00,434.00,233.00,999.00,315.00,81.00,534.00,146.00,1076.00,184.00,105.00,507.00,222.00,1018.00,166.00,134.00,257.00,240.00,797.00,168.00,78.00,239.00,201.00,686.00,190.00,137.00,226.00,507.00,1060.00,175.00,223.00,215.00,632.00,1245.00,255.00,245.00,210.00,441.17,1151.17,274.00,272.80,263.00,475.35,1285.15,346.00,273.00,280.64,126.02,1025.66,288.00,135.90,250.00,136.00,809.90,328.00,273.00,217.00,184.00,1002.00,320.00,62.00,180.00,454.00,1016.00
"White Corn","....Quezon",948.00,1232.00,3607.00,3297.00,9084.00,1325.00,1647.00,3615.00,2754.00,9341.00,1305.00,2318.00,4251.00,2990.00,10864.00,1466.00,1504.00,3813.00,3297.00,10080.00,843.00,684.00,3025.00,4347.00,8899.00,1364.00,1502.00,1226.00,4545.00,8637.00,1552.00,1180.00,3632.00,3960.00,10324.00,834.00,930.00,3451.00,3752.00,8967.00,1559.00,813.00,2536.00,4143.00,9051.00,1305.00,779.00,2203.00,2341.00,6628.00,1090.00,1536.00,2311.00,2509.00,7446.00,1086.00,1167.00,2174.00,2461.00,6888.00,1498.00,902.00,1515.00,2329.00,6244.00,1245.00,875.00,1266.00,1896.00,5282.00
"White Corn","....Rizal",22.00,37.00,60.00,15.00,134.00,30.00,68.00,42.00,22.00,162.00,32.00,161.00,121.00,22.00,336.00,49.00,75.00,168.00,60.00,352.00,37.00,101.00,74.00,151.00,363.00,99.00,148.00,101.00,109.00,457.00,43.00,57.00,42.00,20.00,162.00,43.00,64.00,113.00,18.00,238.00,40.00,56.00,32.00,38.00,166.00,39.00,74.00,107.00,83.35,303.35,69.65,101.60,279.05,107.75,558.05,30.00,80.00,89.00,57.00,256.00,57.00,79.00,89.00,87.00,312.00,98.00,69.00,64.00,35.00,266.00
"White Corn","..MIMAROPA REGION",546.00,1510.00,2704.00,1671.00,6431.00,603.00,1609.00,3250.00,1815.00,7277.00,564.00,1313.00,3366.00,1455.00,6698.00,867.00,1583.00,3156.00,1790.00,7396.00,1157.00,1659.00,2934.00,1947.00,7697.00,1032.00,1748.00,2884.00,1729.00,7393.00,967.00,1635.00,2804.00,2073.00,7479.00,989.00,1741.00,2782.00,1845.00,7357.00,1082.00,1879.00,2192.00,1522.00,6675.00,1257.00,1744.00,2031.00,1862.00,6894.00,810.00,1712.00,2462.00,1821.00,6805.00,749.00,1259.00,2061.00,1112.00,5181.00,874.00,1313.59,1516.00,1168.00,4871.59,954.15,827.80,1046.70,1471.28,4299.93
"White Corn","....Marinduque",5.00,3.00,116.00,21.00,145.00,4.00,16.00,122.00,22.00,164.00,6.00,10.00,100.00,35.00,151.00,9.00,15.00,155.00,41.00,220.00,20.00,8.00,81.00,35.00,144.00,14.00,12.00,100.00,17.00,143.00,13.00,18.00,60.00,98.00,189.00,14.00,7.00,46.00,110.00,177.00,22.00,15.00,34.00,23.00,94.00,13.00,15.00,62.00,139.00,229.00,18.00,30.00,102.00,87.00,237.00,34.00,36.00,147.00,110.00,327.00,54.00,56.66,151.00,113.00,374.66,105.00,64.00,85.00,98.00,352.00
"White Corn","....Occidental Mindoro",215.00,1405.00,1279.00,472.00,3371.00,200.00,1450.00,1035.00,423.00,3108.00,200.00,1200.00,1143.00,460.00,3003.00,200.00,1420.00,1287.00,563.00,3470.00,215.00,1350.00,1150.00,575.00,3290.00,250.00,1346.00,1195.00,580.00,3371.00,250.00,1276.00,1211.00,597.00,3334.00,215.00,1324.00,1185.00,601.00,3325.00,250.00,1428.00,1035.00,601.00,3314.00,238.00,1340.00,936.00,765.00,3279.00,226.00,1367.00,1044.00,754.00,3391.00,185.00,802.00,831.00,146.00,1964.00,220.00,821.00,492.00,150.00,1683.00,220.00,423.20,185.70,502.28,1331.18
"White Corn","....Oriental Mindoro",1.00,70.00,4.00,26.00,101.00,35.00,28.00,23.00,14.00,100.00,3.00,8.00,15.00,12.00,38.00,4.00,11.00,45.00,17.00,77.00,13.00,12.00,55.00,150.00,230.00,117.00,53.00,75.00,60.00,305.00,85.00,75.00,62.00,78.00,300.00,19.00,22.00,65.00,104.00,210.00,126.00,70.00,100.00,66.00,362.00,74.00,78.00,72.00,65.00,289.00,50.00,91.00,59.00,56.00,256.00,46.00,63.00,46.00,71.00,226.00,41.00,73.27,48.00,83.00,245.27,72.15,63.60,35.00,73.00,243.75
"White Corn","....Palawan",250.00,32.00,657.00,1100.00,2039.00,300.00,90.00,1568.00,1326.00,3284.00,267.00,73.00,1554.00,901.00,2795.00,557.00,89.00,1130.00,1083.00,2859.00,819.00,259.00,1128.00,1139.00,3345.00,554.00,319.00,998.00,1022.00,2893.00,518.00,215.00,1042.00,1191.00,2966.00,637.00,270.00,1107.00,916.00,2930.00,595.00,227.00,742.00,717.00,2281.00,799.00,204.00,730.00,675.00,2408.00,434.00,193.00,871.00,769.00,2267.00,424.00,244.00,665.00,709.00,2042.00,406.00,226.66,638.00,699.00,1969.66,432.00,236.00,600.00,674.00,1942.00
"White Corn","....Romblon",75.00,0.00,648.00,52.00,775.00,64.00,25.00,502.00,30.00,621.00,88.00,22.00,554.00,47.00,711.00,97.00,48.00,539.00,86.00,770.00,90.00,30.00,520.00,48.00,688.00,97.00,18.00,516.00,50.00,681.00,101.00,51.00,429.00,109.00,690.00,104.00,118.00,379.00,114.00,715.00,89.00,139.00,281.00,115.00,624.00,133.00,107.00,231.00,218.00,689.00,82.00,31.00,386.00,155.00,654.00,60.00,114.00,372.00,76.00,622.00,153.00,136.00,187.00,123.00,599.00,125.00,41.00,141.00,124.00,431.00
"White Corn","..REGION V (BICOL REGION)",11537.00,8911.00,16898.00,18527.00,55873.00,18329.00,5507.00,29021.00,3392.00,56249.00,21305.00,5474.00,28914.00,2293.00,57986.00,15388.00,7289.00,23616.00,3539.00,49832.00,19822.00,6449.00,22227.00,3880.00,52378.00,19083.00,6817.00,19174.00,7634.00,52708.00,17523.00,6855.00,19983.00,6010.00,50371.00,22211.00,6764.00,20358.00,6382.00,55715.00,20225.00,6856.00,20730.00,6688.00,54499.00,19118.00,6454.00,14987.50,7474.00,48033.50,18912.00,6624.99,16646.00,7373.00,49555.99,19439.00,6639.38,17380.39,7022.10,50480.87,19146.28,6816.64,15890.14,6669.32,48522.38,19363.95,6663.11,15742.27,6678.13,48447.46
"White Corn","....Albay",387.00,145.00,760.00,1616.00,2908.00,419.00,859.00,896.00,746.00,2920.00,419.00,912.00,910.00,537.00,2778.00,709.00,1052.00,530.00,550.00,2841.00,769.00,1048.00,755.00,620.00,3192.00,677.00,1004.00,1125.00,538.00,3344.00,683.00,1035.00,1904.00,559.00,4181.00,710.00,750.00,1907.00,802.00,4169.00,630.00,930.00,1748.00,633.00,3941.00,652.00,905.00,1853.00,665.00,4075.00,650.00,769.00,1836.00,660.00,3915.00,655.00,857.00,1907.00,653.00,4072.00,660.00,860.00,1700.00,422.00,3642.00,670.00,750.00,1500.00,385.00,3305.00
"White Corn","....Camarines Norte",240.00,170.00,80.00,40.00,530.00,200.00,290.00,308.00,52.00,850.00,213.00,290.00,315.00,70.00,888.00,218.00,290.00,377.00,80.00,965.00,220.00,303.00,100.00,85.00,708.00,262.00,294.00,264.00,90.00,910.00,250.00,290.00,270.00,95.00,905.00,244.00,300.00,273.00,97.00,914.00,255.00,295.00,278.00,100.00,928.00,262.00,295.00,112.00,95.00,764.00,250.00,305.00,219.00,100.00,874.00,265.00,298.00,195.00,98.00,856.00,259.00,244.00,209.00,112.70,824.70,258.00,282.00,208.00,208.00,956.00
"White Corn","....Camarines Sur",1618.00,630.00,340.00,684.00,3272.00,970.00,1794.00,862.00,590.00,4216.00,1039.00,1420.00,910.00,770.00,4139.00,1515.00,1480.00,919.00,674.00,4588.00,1885.00,1600.00,1090.00,1384.00,5959.00,2090.00,1908.00,460.00,1700.00,6158.00,1270.00,1663.00,400.00,1988.00,5321.00,2695.00,1850.00,650.00,1711.00,6906.00,2695.00,1850.00,1224.00,1711.00,7480.00,2120.00,1440.00,1724.00,1851.00,7135.00,2217.00,1726.00,1199.00,1748.00,6890.00,2344.00,1669.00,1217.00,1772.00,7002.00,2237.00,1579.00,1204.00,1757.00,6777.00,2230.00,1542.00,1216.00,1720.00,6708.00
"White Corn","....Catanduanes",42.00,70.00,42.00,45.00,199.00,42.00,77.00,45.00,47.00,211.00,45.00,70.00,30.00,46.00,191.00,48.00,72.00,56.00,55.00,231.00,49.00,75.00,57.00,60.00,241.00,60.00,73.00,58.00,108.00,299.00,52.00,73.00,100.00,74.00,299.00,54.00,75.00,229.00,381.00,739.00,60.00,74.00,188.00,291.00,613.00,55.00,55.00,162.50,216.00,488.50,34.00,67.99,193.00,222.00,516.99,50.00,63.38,176.39,89.10,378.87,17.28,37.64,34.14,21.62,110.68,4.95,6.11,6.27,10.13,27.46
"White Corn","....Masbate",9225.00,7887.00,15673.00,16135.00,48920.00,16691.00,2482.00,26899.00,1950.00,48022.00,19579.00,2772.00,26724.00,855.00,49930.00,12878.00,4380.00,21719.00,2158.00,41135.00,16877.00,3408.00,20211.00,1654.00,42150.00,15975.00,3520.00,17249.00,5154.00,41898.00,15243.00,3769.00,17269.00,3214.00,39495.00,18483.00,3769.00,17269.00,3341.00,42862.00,16555.00,3686.00,17262.00,3903.00,41406.00,16001.00,3741.00,11103.00,4588.00,35433.00,15733.00,3732.00,13157.00,4588.00,37210.00,16096.00,3731.00,13841.00,4360.00,38028.00,15943.00,4073.00,12701.00,4316.00,37033.00,16175.00,4063.00,12772.00,4316.00,37326.00
"White Corn","....Sorsogon",25.00,9.00,3.00,7.00,44.00,7.00,5.00,11.00,7.00,30.00,10.00,10.00,25.00,15.00,60.00,20.00,15.00,15.00,22.00,72.00,22.00,15.00,14.00,77.00,128.00,19.00,18.00,18.00,44.00,99.00,25.00,25.00,40.00,80.00,170.00,25.00,20.00,30.00,50.00,125.00,30.00,21.00,30.00,50.00,131.00,28.00,18.00,33.00,59.00,138.00,28.00,25.00,42.00,55.00,150.00,29.00,21.00,44.00,50.00,144.00,30.00,23.00,42.00,40.00,135.00,26.00,20.00,40.00,39.00,125.00
"White Corn","..REGION VI (WESTERN VISAYAS)",8458.00,5132.00,20341.00,10049.00,43980.00,11574.00,7509.00,20156.00,9705.00,48944.00,9913.00,8398.00,21482.00,8030.00,47823.00,11425.00,8136.00,22591.00,7238.00,49390.00,11645.00,8550.00,22532.00,8332.00,51059.00,13104.00,7657.00,21279.00,7766.00,49806.00,13164.00,6336.00,21143.00,7824.00,48467.00,13101.00,8018.00,20584.00,8512.00,50215.00,11388.00,7127.00,21848.00,8322.00,48685.00,11795.00,6923.00,20629.00,7717.00,47064.00,11724.00,6268.00,21549.00,8570.00,48111.00,10636.00,6896.00,19684.00,8539.50,45755.50,9806.00,6917.13,18972.00,8928.91,44624.04,9910.80,7108.00,14263.00,8305.00,39586.80
