"Geolocation","Commodity Description","2024 Mar" 
"....City of Bacolod (Capital)","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",..
"....City of Bacolod (Capital)","01.1.3.6 - Other seafood preparations (ND)",..
"....City of Bacolod (Capital)","01.1.4 - Milk, other dairy products and eggs (ND)",..
"....City of Bacolod (Capital)","01.1.4.1 - Raw and whole milk (ND)",..
"....City of Bacolod (Capital)","01.1.4.3 - Other milk and cream (ND)",..
"....City of Bacolod (Capital)","01.1.4.4 - Non-animal milk (ND)",..
"....City of Bacolod (Capital)","01.1.4.5 - Cheese (ND)",..
"....City of Bacolod (Capital)","01.1.4.6 - Yoghurt and similar products (ND)",..
"....City of Bacolod (Capital)","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....City of Bacolod (Capital)","01.1.4.8 - Eggs (ND)",..
"....City of Bacolod (Capital)","01.1.5 - Oils and fats (ND)",..
"....City of Bacolod (Capital)","01.1.5.1 - Vegetable oils (ND)",..
"....City of Bacolod (Capital)","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",..
"....City of Bacolod (Capital)","01.1.5.3 - Margarine and similar preparations (ND)",..
"....City of Bacolod (Capital)","01.1.5.9 - Other animal oils and fats (ND)",..
"....City of Bacolod (Capital)","01.1.6 - Fruits and nuts (ND)",..
"....City of Bacolod (Capital)","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",..
"....City of Bacolod (Capital)","01.1.6.2 - Citrus fruits, fresh (ND)",..
"....City of Bacolod (Capital)","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",..
"....City of Bacolod (Capital)","01.1.6.5 - Other fruits, fresh (ND)",..
"....City of Bacolod (Capital)","01.1.6.7 - Fruit, dried and dehydrated (ND)",..
"....City of Bacolod (Capital)","01.1.6.8 - Nuts, in shell or shelled (ND)",..
"....City of Bacolod (Capital)","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",..
"....City of Bacolod (Capital)","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",..
"....City of Bacolod (Capital)","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",..
"....City of Bacolod (Capital)","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",..
"....City of Bacolod (Capital)","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",..
"....City of Bacolod (Capital)","01.1.7.4 - Other vegetables, fresh or chilled (ND)",..
"....City of Bacolod (Capital)","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",..
"....City of Bacolod (Capital)","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",..
"....City of Bacolod (Capital)","01.1.8 - Sugar, confectionery and desserts (ND)",..
"....City of Bacolod (Capital)","01.1.8.1 - Cane and beet sugar (ND)",..
"....City of Bacolod (Capital)","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",..
"....City of Bacolod (Capital)","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",..
"....City of Bacolod (Capital)","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",..
"....City of Bacolod (Capital)","01.1.8.6 - Ice, ice cream and sorbet (ND)",..
"....City of Bacolod (Capital)","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",..
"....City of Bacolod (Capital)","01.1.9 - Ready-made food and other food products n.e.c. (ND)",..
"....City of Bacolod (Capital)","01.1.9.2 - Baby food (ND)",..
"....City of Bacolod (Capital)","01.1.9.3 - Salt, condiments and sauces (ND)",..
"....City of Bacolod (Capital)","01.1.9.4 - Spices, culinary herbs and seeds (ND)",..
"....City of Bacolod (Capital)","01.1.9.9 - Other food products n.e.c. (ND)",..
"....City of Bacolod (Capital)","01.2 - NON-ALCOHOLIC BEVERAGES",..
"....City of Bacolod (Capital)","01.2.1 - Fruit and vegetable juices (ND)",..
"....City of Bacolod (Capital)","01.2.1.0 - Fruit and vegetable juices (ND)",..
"....City of Bacolod (Capital)","01.2.2 - Coffee and coffee substitutes (ND)",..
"....City of Bacolod (Capital)","01.2.2.0 - Coffee and coffee substitutes (ND)",..
"....City of Bacolod (Capital)","01.2.3 - Tea, maté and other plant products for infusion (ND)",..
"....City of Bacolod (Capital)","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",..
"....City of Bacolod (Capital)","01.2.4 - Cocoa drinks (ND)",..
"....City of Bacolod (Capital)","01.2.4.0 - Cocoa drinks (ND)",..
"....City of Bacolod (Capital)","01.2.5 - Water (ND)",..
"....City of Bacolod (Capital)","01.2.5.0 - Water (ND)",..
"....City of Bacolod (Capital)","01.2.6 - Soft drinks (ND)",..
"....City of Bacolod (Capital)","01.2.6.0 - Soft drinks (ND)",..
"....City of Bacolod (Capital)","01.2.9 - Other non-alcoholic beverages (ND)",..
"....City of Bacolod (Capital)","01.2.9.0 - Other non-alcoholic beverages (ND)",..
"....City of Bacolod (Capital)","02 - ALCOHOLIC BEVERAGES AND TOBACCO",..
"....City of Bacolod (Capital)","02.1 - ALCOHOLIC BEVERAGES",..
"....City of Bacolod (Capital)","02.1.1 - Spirits and liquors (ND)",..
"....City of Bacolod (Capital)","02.1.1.0 - Spirits and liquors (ND)",..
"....City of Bacolod (Capital)","02.1.2 - Wine (ND)",..
"....City of Bacolod (Capital)","02.1.2.1 - Wine from grapes (ND)",..
"....City of Bacolod (Capital)","02.1.2.2 - Wine from other sources (ND)",..
"....City of Bacolod (Capital)","02.1.3 - Beer (ND)",..
"....City of Bacolod (Capital)","02.1.3.0 - Beer (ND)",..
"....City of Bacolod (Capital)","02.3 - TOBACCO",..
"....City of Bacolod (Capital)","02.3.0 - Tobacco (ND)",..
"....City of Bacolod (Capital)","02.3.0.1 - Cigarettes (ND)",..
"....City of Bacolod (Capital)","02.3.0.2 - Cigars (ND)",..
"....City of Bacolod (Capital)","02.3.0.9 - Other tobacco products (ND)",..
"....City of Bacolod (Capital)","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....City of Bacolod (Capital)","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....City of Bacolod (Capital)","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....City of Bacolod (Capital)","02.900 - NON-FOOD",..
"....City of Bacolod (Capital)","03 - CLOTHING AND FOOTWEAR",..
"....City of Bacolod (Capital)","03.1 - CLOTHING",..
"....City of Bacolod (Capital)","03.1.1 - Clothing materials (SD)",..
"....City of Bacolod (Capital)","03.1.1.0 - Clothing materials (SD)",..
"....City of Bacolod (Capital)","03.1.2 - Garments (SD)",..
"....City of Bacolod (Capital)","03.1.2.1 - Garments for men or boys (SD)",..
"....City of Bacolod (Capital)","03.1.2.2 - Garments for women or girls (SD)",..
"....City of Bacolod (Capital)","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",..
"....City of Bacolod (Capital)","03.1.2.4 - School uniforms (SD)",..
"....City of Bacolod (Capital)","03.1.3 - Other articles of clothing and clothing accessories (SD)",..
"....City of Bacolod (Capital)","03.1.3.1 - Other articles of clothing (SD)",..
"....City of Bacolod (Capital)","03.1.3.2 - Clothing accessories (SD)",..
"....City of Bacolod (Capital)","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",..
"....City of Bacolod (Capital)","03.1.4.1 - Cleaning of clothing (S)",..
"....City of Bacolod (Capital)","03.1.4.2 - Repair, tailoring and hire of clothing (S)",..
"....City of Bacolod (Capital)","03.2 - FOOTWEAR",..
"....City of Bacolod (Capital)","03.2.1 - Shoes and other footwear (SD)",..
"....City of Bacolod (Capital)","03.2.1.1 - Footwear for men (SD)",..
"....City of Bacolod (Capital)","03.2.1.2 - Footwear for women (SD)",..
"....City of Bacolod (Capital)","03.2.1.3 - Footwear for infants and children (SD)",..
"....City of Bacolod (Capital)","03.2.2 - Cleaning, repair, and hire of footwear (S)",..
"....City of Bacolod (Capital)","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",..
"....City of Bacolod (Capital)","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",..
"....City of Bacolod (Capital)","04.1 - ACTUAL RENTALS FOR HOUSING",..
"....City of Bacolod (Capital)","04.1.1 - Actual rentals paid by tenants for main residence (S)",..
"....City of Bacolod (Capital)","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",..
"....City of Bacolod (Capital)","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",..
"....City of Bacolod (Capital)","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",..
"....City of Bacolod (Capital)","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",..
"....City of Bacolod (Capital)","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",..
"....City of Bacolod (Capital)","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",..
"....City of Bacolod (Capital)","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",..
"....City of Bacolod (Capital)","04.4.1 - Water supply (ND)",..
"....City of Bacolod (Capital)","04.4.1.1 - Water supply through network systems (ND)",..
"....City of Bacolod (Capital)","04.5 - ELECTRICITY, GAS AND OTHER FUELS",..
"....City of Bacolod (Capital)","04.5.1 - Electricity (ND)",..
"....City of Bacolod (Capital)","04.5.1.0 - Electricity (ND)",..
"....City of Bacolod (Capital)","04.5.2 - Gas (ND)",..
"....City of Bacolod (Capital)","04.5.2.2 - Liquefied hydrocarbons (ND)",..
"....City of Bacolod (Capital)","04.5.3 - Liquid fuels (ND)",..
"....City of Bacolod (Capital)","04.5.3.0 - Liquid fuels (ND)",..
"....City of Bacolod (Capital)","04.5.4 - Solid fuels (ND)",..
"....City of Bacolod (Capital)","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",..
"....City of Bacolod (Capital)","04.5.4.3 - Charcoal (ND)",..
"....City of Bacolod (Capital)","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",..
"....City of Bacolod (Capital)","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",..
"....City of Bacolod (Capital)","05.1.1 - Furniture, furnishings and loose carpets (D)",..
"....City of Bacolod (Capital)","05.1.1.1 - Household furniture (D)",..
"....City of Bacolod (Capital)","05.1.1.3 - Lighting equipment (D)",..
"....City of Bacolod (Capital)","05.1.1.4 - Furnishings, loose carpets and rugs (D)",..
"....City of Bacolod (Capital)","05.2 - HOUSEHOLD TEXTILES",..
"....City of Bacolod (Capital)","05.2.1 - Household textiles (SD)",..
"....City of Bacolod (Capital)","05.2.1.1 - Furnishing fabrics and curtains (SD)",..
"....City of Bacolod (Capital)","05.2.1.2 - Bed linen and bedding (SD)",..
"....City of Bacolod (Capital)","05.2.1.3 - Table linen and bathroom linen (SD)",..
"....City of Bacolod (Capital)","05.2.1.9 - Other household textiles (SD)",..
"....City of Bacolod (Capital)","05.3 - HOUSEHOLD APPLIANCES",..
"....City of Bacolod (Capital)","05.3.1 - Major household appliances, whether electric or not (D)",..
"....City of Bacolod (Capital)","05.3.1.1 - Major kitchen appliances (D)",..
"....City of Bacolod (Capital)","05.3.1.2 - Major laundry appliances (D)",..
"....City of Bacolod (Capital)","05.3.1.3 - Heaters, air conditioners (D)",..
"....City of Bacolod (Capital)","05.3.2 - Small household appliances (SD)",..
"....City of Bacolod (Capital)","05.3.2.1 - Small appliances for cooking and processing of food (SD)",..
"....City of Bacolod (Capital)","05.3.2.9 - Other small household appliances (SD)",..
"....City of Bacolod (Capital)","05.3.3 - Repair, installation and hire of household appliances (S)",..
"....City of Bacolod (Capital)","05.3.3.0 - Repair, installation and hire of household appliances (S)",..
"....City of Bacolod (Capital)","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",..
"....City of Bacolod (Capital)","05.4.0 - Glassware, tableware and household utensils (SD)",..
"....City of Bacolod (Capital)","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",..
"....City of Bacolod (Capital)","05.4.0.2 - Cutlery, flatware and silverware (SD)",..
"....City of Bacolod (Capital)","05.4.0.3 - Kitchen utensils and articles (SD)",..
"....City of Bacolod (Capital)","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",..
"....City of Bacolod (Capital)","05.5.1 - Motorized tools and equipment (D)",..
"....City of Bacolod (Capital)","05.5.1.0 - Motorized tools and equipment (D)",..
"....City of Bacolod (Capital)","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",..
"....City of Bacolod (Capital)","05.5.2.1 - Non-motorized tools (SD)",..
"....City of Bacolod (Capital)","05.5.2.2 - Miscellaneous accessories (SD)",..
"....City of Bacolod (Capital)","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",..
"....City of Bacolod (Capital)","05.6.1 - Non-durable household goods (ND)",..
"....City of Bacolod (Capital)","05.6.1.1 - Household cleaning and maintenance products (ND)",..
"....City of Bacolod (Capital)","05.6.1.9 - Other non-durable household goods (ND)",..
"....City of Bacolod (Capital)","05.6.2 - Domestic services and household services (S)",..
"....City of Bacolod (Capital)","05.6.2.1 - Domestic services by paid staff (S)",..
"....City of Bacolod (Capital)","06 - HEALTH",..
"....City of Bacolod (Capital)","06.1 - MEDICINES AND HEALTH PRODUCTS",..
"....City of Bacolod (Capital)","06.1.1 - Medicines (ND)",..
"....City of Bacolod (Capital)","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",..
"....City of Bacolod (Capital)","06.1.2 - Medical products (ND)",..
"....City of Bacolod (Capital)","06.1.2.1 - Medical diagnostic products (ND)",..
"....City of Bacolod (Capital)","06.1.2.2 - Prevention and protective devices (ND)",..
"....City of Bacolod (Capital)","06.1.2.3 - Treatment devices for personal use (ND)",..
"....City of Bacolod (Capital)","06.1.3 - Assistive products (D)",..
"....City of Bacolod (Capital)","06.1.3.1 - Assistive products for vision (D)",..
"....City of Bacolod (Capital)","06.2 - OUTPATIENT CARE SERVICES",..
"....City of Bacolod (Capital)","06.2.1 - Preventive care services (S)",..
"....City of Bacolod (Capital)","06.2.1.9 - Other preventive services (S)",..
"....City of Bacolod (Capital)","06.2.2 - Outpatient dental services (S)",..
"....City of Bacolod (Capital)","06.2.2.1 - Dental preventive services (S)",..
"....City of Bacolod (Capital)","06.2.3 - Other outpatient care services (S)",..
"....City of Bacolod (Capital)","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....City of Bacolod (Capital)","06.3 - INPATIENT CARE SERVICES",..
"....City of Bacolod (Capital)","06.3.1 - Inpatient curative and rehabilitative services (S)",..
"....City of Bacolod (Capital)","06.3.1.0 - Inpatient curative and rehabilitative services (S)",..
"....City of Bacolod (Capital)","06.4 - OTHER HEALTH SERVICES",..
"....City of Bacolod (Capital)","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",..
"....City of Bacolod (Capital)","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",..
"....City of Bacolod (Capital)","07 - TRANSPORT",..
"....City of Bacolod (Capital)","07.1 - PURCHASE OF VEHICLES",..
"....City of Bacolod (Capital)","07.1.1 - Motor cars (D)",..
"....City of Bacolod (Capital)","07.1.1.1 - New motor cars (D)",..
"....City of Bacolod (Capital)","07.1.2 - Motorcycles (D)",..
"....City of Bacolod (Capital)","07.1.2.0 - Motorcycles (D)",..
"....City of Bacolod (Capital)","07.1.3 - Bicycles (D)",..
"....City of Bacolod (Capital)","07.1.3.0 - Bicycles (D)",..
"....City of Bacolod (Capital)","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",..
"....City of Bacolod (Capital)","07.2.1 - Parts and accessories for personal transport equipment (SD)",..
"....City of Bacolod (Capital)","07.2.1.1 - Tires (SD)",..
"....City of Bacolod (Capital)","07.2.1.2 - Parts for personal transport equipment (SD)",..
"....City of Bacolod (Capital)","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....City of Bacolod (Capital)","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",..
"....City of Bacolod (Capital)","07.2.2.1 - Diesel (ND)",..
"....City of Bacolod (Capital)","07.2.2.2 - Gasoline (ND)",..
"....City of Bacolod (Capital)","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....City of Bacolod (Capital)","07.2.2.4 - Lubricants (ND)",..
